Problem,NameTest,User,Module,Image,Timestamp,TimeBlock,TimeVideo,TimeDetection,URL_Media,Codigo_Media,URL,XEyeTracking,YEyeTracking,Distance,Velocity,Blinks,B_left_horizontal,B_left_vertical,B_right_horizontal,B_right_vertical,PLeftEAR,PRightEAR,XFrame,YFrame,WFrame,HFrame,XEyeLeft,YEyeLeft,GazeRatioLeft,LWLeft,RWLeft,XEyeRight,YEyeRight,GazeRatioRight,LWRight,RWRight,GazeRatioAvg,FrownT,Pitch,Roll,Yaw,XPose,YPose,WidthPose,HeightPose,MouthRatio,VMouth,HMouth,Anger,Disgust,Fear,Joy,Sadness,Surprise,Neutral,Anticipation,Trust,Love,Submission,Awe,Disapproval,Remorse,Contempt,Agressiveness,Optimism,Guilt,Curiosity,Despair,Unbelief,Envy,Cynicism,Pride,Hope,Delight,Sentimentality,Shame,Outrage,Pessimism,Morbidness,Dominance,Anxiety,Predominant,Trend,Veracity,Positive valence,Negative valence,Jvalence,Jarousal,Jdominance,Evalence,Earousal,Dvalence,Darousal,Intensity,eng_blinks,eng_frownt,FOCUS,Stress,Variant2,Stress_intens,Cognitive effort,Frustration,Interest,Rejection,Commitment,Confusion,Comprehension,Performance,Confidence 1,Confidence 2,PerformancePolit,Variant
0,Test,ID1,BV01,1616,0,323200,0,323200,Undified,Nan,faces\-5584258097329422524.png,,,,,32,24.33105012119288,8.154234499766936,24.08318915758459,7.566662780082012,33,31,282,131,84,18,282,131,458,55,12,341,139,20,1,5,239,22,175,7,-6,259,107,124,124,1.8530541869475448,74.33034373659251,40.11234224026316,0.0,0.0,0.0,0.0,25.0,0.0,75.0,50,0,0,0,0,12,12,0,0,0,0,0,12,0,12,25,0,25,0,0,0,0,38,0,0,25,Neutral,Neutral,75.0,0.0,0.0,-8,13,2,20,14,-5,-7,0.0,60.0,7.2727272727272725,96.08269550779448,0.0,0.0,47.236655274101466,51.06565869187102,11.809163818525366,82.57758446301744,0.7834608984411034,16.51551689260349,6.730078369721283,82.37369575052473,26.881765690806837,100.0,100.0,40.63663766945262,0.7834608984411034
0,Test,ID1,BV01,1617,0,323400,0,323400,Undified,Nan,faces\-468859503564420928.png,,,,,33,24.515301344262525,8.246211251235321,24.020824298928627,8.0,33,33,279,133,84,18,279,133,475,57,12,338,141,500,16,0,487,20,178,8,-15,244,95,150,149,1.8892407917549232,77.66595135579041,41.10960958218893,55.0,0.0,20.0,0.0,0.0,0.0,25.0,50,0,0,10,20,0,0,28,0,0,10,0,10,0,28,25,28,25,0,0,10,28,25,0,0,35,Anger,Neutral,75.0,15.384615384615385,84.61538461538461,-38,81,28,-57,94,-43,64,75.0,60.0,14.545454545454545,80.10418313758561,0.0,0.0,55.80351457700471,57.0624602039033,55.80351457700471,73.19166625748092,47.97916337248288,31.738333251496186,45.085682029097455,46.95062100247013,24.54297866461724,86.5,45.0,27.92874993862214,43.88300952632903
0,Test,ID1,BV01,1618,0,323600,0,323600,Undified,Nan,faces\1833589781655328509.png,,,,,31,24.33105012119288,7.280109889280517,23.08679276123039,8.0,29,34,277,135,84,16,277,135,642,45,7,337,141,100,0,4,371,19,175,6,-6,244,95,150,149,1.626255171353174,74.96665925596525,46.09772228646443,0.0,0.0,80.0,0.0,0.0,0.0,20.0,50,0,0,40,80,0,0,0,0,0,40,0,40,0,0,25,0,25,0,0,40,0,25,0,0,65,Fear,Awe,75.0,11.11111111111111,88.88888888888889,-42,91,11,-40,80,0,0,80.0,60.0,18.181818181818183,96.08269550779448,60.653065971263345,60.653065971263345,60.653065971263345,60.45714617988434,60.653065971263345,85.39503070942143,0.7834608984411034,49.07900614188429,33.59422455372717,61.66412342796041,47.5151700201514,68.0,100.0,50.80925460641321,43.00568312066333
0,Test,ID1,BV01,1619,0,323800,0,323800,Undified,Nan,faces\-1703830478889054393.png,,,,,31,25.179356624028344,8.558821443217981,25.019992006393608,7.5,33,29,273,135,86,14,273,135,2200,44,2,333,140,500,7,0,1350,17,175,4,-2,244,95,150,149,1.8559401164128984,74.33034373659251,40.04996878900158,87.0,0.0,0.0,0.0,0.0,0.0,13.0,50,0,0,0,0,0,0,44,0,0,0,0,0,0,44,25,44,25,0,0,0,44,25,0,0,25,Anger,Neutral,75.0,10.309278350515463,89.69072164948454,-40,80,32,-53,91,-44,65,87.0,60.0,25.454545454545453,98.12826950307297,0.0,0.0,71.65313105737893,68.15719174016525,71.65313105737893,89.13694617420066,69.97434609938541,37.31538923484013,60.40152591137404,36.19247388832084,30.05348393238225,91.3,13.0,27.970541926130103,44.54702651175654
0,Test,ID1,BV01,1620,0,324000,0,324000,Undified,Nan,faces\-7345943217025624178.png,,,,,33,24.186773244895647,8.732877854264101,25.019992006393608,8.0,36,31,274,134,85,13,274,134,238,50,21,333,138,100,9,9,169,17,175,3,-2,244,95,150,149,1.6734970272153804,75.32595834106594,45.01110973970761,87.0,0.0,0.0,0.0,0.0,0.0,13.0,50,0,0,0,0,0,0,44,0,0,0,0,0,0,44,25,44,25,0,0,0,44,25,0,0,25,Anger,Neutral,75.0,10.309278350515463,89.69072164948454,-41,79,35,-61,87,-45,65,87.0,60.0,25.454545454545453,98.12826950307297,0.0,0.0,71.65313105737893,68.15719174016525,71.65313105737893,89.13694617420066,69.97434609938541,36.967389234840134,60.40152591137404,36.09247388832084,29.64348393238225,91.3,13.0,27.6205419261301,44.54702651175654
0,Test,ID1,BV01,1621,0,324200,0,324200,Undified,Nan,faces\-8556939074711171205.png,,,,,35,24.186773244895647,8.558821443217981,24.0,8.5,35,35,276,131,85,14,276,131,490,49,10,336,135,18,2,11,254,19,174,3,-2,244,95,150,149,1.7308599852847122,76.23647421018367,44.04543109109048,0.0,0.0,0.0,0.0,33.0,0.0,67.0,50,0,0,0,0,16,16,0,0,0,0,0,16,0,16,25,0,25,0,0,0,0,42,0,0,25,Neutral,Neutral,75.0,0.0,0.0,-8,8,0,12,12,-5,-9,0.0,60.0,18.181818181818183,98.12826950307297,0.0,0.0,60.653065971263345,60.45714617988434,20.015511770516905,86.82693250611638,0.37434609938540575,17.365386501223277,11.12083530359992,79.28602500773171,27.635335627302265,100.0,100.0,41.27403987591745,0.37434609938540575
0,Test,ID1,BV01,1622,0,324400,0,324400,Undified,Nan,faces\9075379014823839591.png,,,,,22,24.020824298928627,5.049509756796391,23.08679276123039,5.549509756796391,21,24,279,133,82,11,279,133,278,39,14,337,136,37,3,8,157,19,173,3,0,259,107,124,124,1.842391948099635,75.53806987208503,41.0,87.0,0.0,0.0,0.0,0.0,0.0,13.0,50,0,0,0,0,0,0,44,0,0,0,0,0,0,44,25,44,25,0,0,0,44,25,0,0,25,Anger,Neutral,75.0,10.309278350515463,89.69072164948454,-43,81,36,-55,92,-44,63,87.0,60.0,18.181818181818183,98.33587956325762,0.0,0.0,60.653065971263345,60.45714617988434,60.653065971263345,86.97225954824563,69.93282408734848,36.88245190964913,54.33903351039939,40.82599914650506,29.975664801711915,91.3,13.0,27.64583893223685,44.50550449971961
0,Test,ID1,BV01,1623,0,324600,0,324600,Undified,Nan,faces\7059600067349207403.png,,,,,38,24.33105012119288,9.055385138137416,23.08679276123039,9.055385138137416,37,39,281,124,82,12,281,124,977,88,9,339,126,700,35,5,838,18,176,2,-6,259,93,124,124,1.834567019065676,75.23961722390672,41.012193308819754,0.0,0.0,26.0,0.0,3.0,0.0,71.0,50,0,0,13,26,2,2,0,0,0,13,0,14,0,2,25,0,25,0,0,13,0,26,0,0,38,Neutral,Neutral,75.0,0.0,0.0,-4,8,0,18,20,-5,-7,0.0,60.0,21.818181818181817,96.08269550779448,0.0,0.0,65.92406302004437,64.14684411403105,17.140256385211536,86.50194008966545,0.7834608984411034,17.30038801793309,9.662179281398677,80.42045058384761,27.667530080801125,89.6,100.0,38.62529101344982,0.7834608984411034
0,Test,ID1,BV01,1624,0,324800,0,324800,Undified,Nan,faces\-6294327358605980233.png,,,,,18,24.0,4.549509756796391,24.0,4.5,18,18,279,131,83,7,279,131,218,24,11,337,132,45,5,11,131,17,172,1,-1,259,93,124,124,1.829275812992672,73.17103251970688,40.0,0.0,0.0,47.0,0.0,0.0,0.0,53.0,50,0,0,24,47,0,0,0,0,0,24,0,24,0,0,25,0,25,0,0,24,0,25,0,0,48,Neutral,Neutral,75.0,0.0,0.0,-7,1,3,13,17,-7,-7,0.0,60.0,25.454545454545453,98.34398171348894,0.0,0.0,71.65313105737893,68.15719174016525,33.676971596968095,89.28794472149184,0.33120365730221124,17.857588944298367,18.621695475523115,73.33143809173069,26.85512998954603,81.2,100.0,36.243191708223776,0.33120365730221124
0,Test,ID1,BV01,1625,0,325000,0,325000,Undified,Nan,faces\-2725537121773605866.png,,,,,25,24.08318915758459,6.0827625302982185,23.021728866442675,6.0,25,26,281,132,81,11,281,132,533,32,6,338,135,500,8,0,516,21,174,3,-9,259,107,124,124,1.8609511331830089,76.32168761236873,41.012193308819754,0.0,0.0,0.0,0.0,32.0,0.0,68.0,50,0,0,0,0,16,16,0,0,0,0,0,16,0,16,25,0,25,0,0,0,0,41,0,0,25,Neutral,Neutral,75.0,0.0,0.0,0,9,-1,15,20,-5,-6,0.0,60.0,10.909090909090908,93.61136712239826,0.0,0.0,51.3417119032592,53.93919833228144,16.429347809042945,81.70971648536322,1.2777265755203473,16.341943297072643,9.419459267629724,80.13540423443256,26.44096954478406,100.0,100.0,40.506457472804485,1.2777265755203473
