Problem,NameTest,User,Module,Image,Timestamp,TimeBlock,TimeVideo,TimeDetection,URL_Media,Codigo_Media,URL,XEyeTracking,YEyeTracking,Distance,Velocity,Blinks,B_left_horizontal,B_left_vertical,B_right_horizontal,B_right_vertical,PLeftEAR,PRightEAR,XFrame,YFrame,WFrame,HFrame,XEyeLeft,YEyeLeft,GazeRatioLeft,LWLeft,RWLeft,XEyeRight,YEyeRight,GazeRatioRight,LWRight,RWRight,GazeRatioAvg,FrownT,Pitch,Roll,Yaw,XPose,YPose,WidthPose,HeightPose,MouthRatio,VMouth,HMouth,Anger,Disgust,Fear,Joy,Sadness,Surprise,Neutral,Anticipation,Trust,Love,Submission,Awe,Disapproval,Remorse,Contempt,Agressiveness,Optimism,Guilt,Curiosity,Despair,Unbelief,Envy,Cynicism,Pride,Hope,Delight,Sentimentality,Shame,Outrage,Pessimism,Morbidness,Dominance,Anxiety,Predominant,Trend,Veracity,Positive valence,Negative valence,Jvalence,Jarousal,Jdominance,Evalence,Earousal,Dvalence,Darousal,Intensity,eng_blinks,eng_frownt,FOCUS,Stress,Variant2,Stress_intens,Cognitive effort,Frustration,Interest,Rejection,Commitment,Confusion,Comprehension,Performance,Confidence 1,Confidence 2,PerformancePolit,Variant
0,Test,ID1,BV02,2784,0,556800,0,556800,Undified,Nan,faces\-4001254447257434968.png,,,,,41,12.16552506059644,5.049509756796391,12.16552506059644,5.0990195135927845,41,41,278,152,43,13,278,158,72,16,22,308,152,131,25,19,101,14,174,-12,10,261,133,72,72,1.8664818543547053,43.93176527297759,23.53720459187964,19.0,0.0,0.0,0.0,11.0,0.0,70.0,50,0.0,0,0,0,6,6,10,0,0,0,0,6,0,15,25,10,25,0,0,0,10,30,0,0,25,Neutral,Neutral,100.0,0.0,0.0,-4,11,3,18,20,-6,-7,0.0,30,16.0,91.66804048651306,0.0,0.0,54.88116360940265,47.41681452658185,10.427421085786502,78.3926726985337,16.866391902697387,15.67853453970674,15.294999167991794,75.00326793545995,24.698494968179418,98.1,81.0,35.85890090478005,16.666391902697388
0,Test,ID1,BV02,2785,0,557000,0,557000,Undified,Nan,faces\5881972442341122639.png,,,,,33,12.041594578792296,4.0,13.341664064126336,4.611062569605222,33,34,276,157,43,11,276,162,81,13,16,305,157,100,19,19,90,14,-179,-10,23,261,141,72,72,1.7893671681310466,41.77319714841085,23.3452350598575,95.0,0.0,0.0,0.0,0.0,0.0,5.0,50,0.0,0,0,0,0,0,48,0,0,0,0,0,0,48,25,48,25,0,0,0,48,25,0,0,25,Anger,Neutral,100.0,9.523809523809524,90.47619047619048,-43,74,32,-57,95,-44,62,95.0,30,16.0,45.01395464879853,0.0,0.0,54.88116360940265,47.41681452658185,54.88116360940265,45.734812612133524,86.9972090702403,30.426962522426706,60.78380270624355,31.546439096218513,20.73834706265523,90.5,5.0,21.46022189182003,72.36625668928792
0,Test,ID1,BV02,2786,0,557200,0,557200,Undified,Nan,faces\-222894319072080416.png,,,,,34,12.0,4.061552812808832,13.038404810405297,4.611062569605222,33,35,284,159,44,7,284,161,133,12,9,314,159,109,23,21,121,15,-179,-4,24,269,141,72,72,1.8238569115396928,42.1070065428546,23.08679276123039,0.0,86.0,1.0,2.0,0.0,0.0,11.0,50,0.0,1,0,1,0,43,43,0,0,2,0,0,43,0,68,1,25,1,0,44,0,25,44,0,26,Disgust,Cynicism,100.0,10.416666666666668,89.58333333333334,-22,67,35,0,-31,-70,37,89.0,30,12.0,40.25858975696685,0.0,0.0,49.658530379140956,43.760971265398666,0.4965853037914096,41.30930420949639,80.74828204860663,18.941860841899278,28.99760653166726,53.93284519561583,9.97061057193568,56.6,14.0,12.19639563142446,71.59411538193997
0,Test,ID1,BV02,2787,0,557400,0,557400,Undified,Nan,faces\4718769387998659949.png,,,,,37,12.16552506059644,4.611062569605222,13.038404810405297,5.0,37,38,290,159,44,8,290,159,105,21,20,320,161,122,22,18,113,15,-178,3,27,277,141,72,72,1.81280041735428,42.04759208325728,23.19482700948641,85.0,1.0,2.0,0.0,0.0,0.0,11.0,50,0.0,0,1,2,0,0,43,0,0,1,0,1,0,42,26,42,25,0,0,2,42,25,0,0,26,Anger,Anticipation,100.0,10.526315789473683,89.47368421052632,-37,73,37,-56,91,-44,65,88.0,30,12.0,26.99821688321372,0.0,0.0,49.658530379140956,43.760971265398666,49.658530379140956,32.0270431978692,83.40035662335725,26.117408639573842,56.8322986955347,33.33686536335916,15.740447335803216,90.2,14.0,19.604056479680384,73.96877767598883
0,Test,ID1,BV02,2788,0,557600,0,557600,Undified,Nan,faces\-5991142577693272546.png,,,,,38,13.341664064126336,5.0990195135927845,13.0,5.0,38,38,294,159,45,9,294,159,104,24,23,325,162,176,23,13,140,14,-178,4,24,275,141,87,86,1.8647946311573944,41.19465984809196,22.09072203437452,50.0,0.0,0.0,32.0,0.0,0.0,18.0,50,0.0,16,0,0,0,0,25,0,0,16,0,0,0,25,25,41,25,16,0,0,25,25,16,0,25,Anger,Anticipation,100.0,39.02439024390244,60.97560975609756,-42,72,28,-56,92,-44,65,82.0,30,16.0,40.25858975696685,0.0,0.0,54.88116360940265,47.41681452658185,54.88116360940265,42.406057187851346,51.94828204860663,26.849211437570272,50.26912459975345,39.62530603898238,17.464044900861072,95.0,50.0,27.360908578177707,62.69218448763102
0,Test,ID1,BV02,2789,0,557800,0,557800,Undified,Nan,faces\7455398699357530884.png,,,,,36,12.16552506059644,4.611062569605222,14.0,5.0,37,35,295,159,45,9,295,159,94,17,18,325,162,186,28,15,140,16,-179,3,24,275,141,87,86,1.7118993454888558,43.104524124504614,25.179356624028344,45.0,0.0,0.0,40.0,0.0,0.0,16.0,50,0.0,20,0,0,0,0,22,0,0,20,0,0,0,22,25,42,25,20,0,0,22,25,20,0,25,Anticipation,Anger,100.0,47.05882352941176,52.94117647058824,0,0,0,0,0,0,0,85.0,30,8.0,40.25858975696685,0.0,0.0,44.932896411722155,40.45302748820551,20.21980338527497,40.316921076338446,47.94828204860663,42.06338421526769,30.00537647648322,60.02739092644727,37.331969361729335,95.5,55.0,44.04753816145077,61.43357616625369
0,Test,ID1,BV02,2790,0,558000,0,558000,Undified,Nan,faces\-8710810046072841845.png,,,,,41,12.16552506059644,5.5908910219455015,13.038404810405297,5.0,45,38,295,159,44,8,295,159,57,15,26,325,161,85,18,21,71,16,-179,1,25,275,141,87,86,1.6786576106526059,42.0,25.019992006393608,0.0,0.0,0.0,89.0,0.0,0.0,11.0,50,0.0,44,0,0,0,0,0,0,0,44,0,0,0,0,25,44,25,44,0,0,0,25,44,0,25,Joy,Neutral,100.0,100.0,0.0,94,22,75,87,22,77,6,89.0,30,8.0,35.510423303684185,0.0,0.0,44.932896411722155,40.45302748820551,0.0,36.99320455904058,12.897915339263164,70.41064091180812,8.369374601778949,84.7038207744809,70.76868321720823,100.0,100.0,80.29898068385609,50.147915339263164
0,Test,ID1,BV02,2791,0,558200,0,558200,Undified,Nan,faces\-1963241303188566957.png,,,,,26,11.0,3.08113883008419,12.0,3.0,28,25,296,161,42,5,296,161,41,5,12,325,162,140,7,5,90,14,179,0,36,275,131,87,87,2.3356764791778453,42.1070065428546,18.027756377319946,23.0,2.0,3.0,0.0,4.0,0.0,70.0,50,0.0,0,2,3,2,3,12,0,0,2,0,4,1,14,26,12,25,0,0,2,12,27,1,0,26,Neutral,Neutral,100.0,0.0,0.0,0,6,-1,17,21,-6,-9,0.0,30,16.0,5.853530171353388,0.0,0.0,54.88116360940265,47.41681452658185,12.62266763016261,18.322515477921925,38.82929396572932,3.664503095584385,23.091255386308234,62.7592472387456,8.456553593355041,95.5,75.0,25.34837732168829,33.82929396572932
0,Test,ID1,BV02,2792,0,558400,0,558400,Undified,Nan,faces\8014388840641583548.png,,,,,25,11.0,3.0,13.038404810405297,3.0,27,23,299,161,42,5,299,161,58,7,12,327,162,183,11,6,120,13,178,-1,37,275,131,87,87,2.159282288168918,43.18564576337836,20.0,3.0,91.0,0.0,0.0,0.0,0.0,6.0,50,0.0,0,0,0,0,46,47,0,0,0,0,0,46,2,70,2,25,0,0,46,2,25,46,0,25,Disgust,Cynicism,100.0,9.900990099009901,90.0990099009901,-27,56,39,4,-23,-67,36,94.0,30,20.0,4.666360900447474,0.0,0.0,60.653065971263345,51.45714617988434,1.8195919791379003,18.70359648427853,94.26672781991051,16.14871929685571,33.780793934499,48.14572450082865,6.190471571152498,54.2,6.0,9.35553947264178,80.09148029515804
0,Test,ID1,BV02,2793,0,558600,0,558600,Undified,Nan,faces\-250694109486424723.png,,,,,25,11.04536101718726,3.0,13.0,3.08113883008419,27,23,303,160,43,5,303,161,69,9,13,332,160,82,19,23,75,15,177,-3,31,285,131,86,87,1.9667039757680584,45.276925690687094,23.021728866442675,0.0,6.0,34.0,0.0,0.0,0.0,60.0,50,70.0,35,52,34,0,3,3,0,0,17,35,17,3,0,28,0,60,0,0,20,0,25,3,0,42,Neutral,Neutral,100.0,0.0,0.0,-1,7,0,21,11,-5,-8,0.0,30,12.0,14.361967594677045,0.0,0.0,49.658530379140956,43.760971265398666,16.883900328907927,23.181668695893528,21.927606481064593,4.636333739178705,20.36442712521874,65.52662516941436,10.348079690914819,83.4,94.0,27.12725030438403,32.12760648106459
