Problem,NameTest,User,Module,Image,Timestamp,TimeBlock,TimeVideo,TimeDetection,URL_Media,Codigo_Media,URL,XEyeTracking,YEyeTracking,Distance,Velocity,Blinks,B_left_horizontal,B_left_vertical,B_right_horizontal,B_right_vertical,PLeftEAR,PRightEAR,XFrame,YFrame,WFrame,HFrame,XEyeLeft,YEyeLeft,GazeRatioLeft,LWLeft,RWLeft,XEyeRight,YEyeRight,GazeRatioRight,LWRight,RWRight,GazeRatioAvg,FrownT,Pitch,Roll,Yaw,XPose,YPose,WidthPose,HeightPose,MouthRatio,VMouth,HMouth,Anger,Disgust,Fear,Joy,Sadness,Surprise,Neutral,Anticipation,Trust,Love,Submission,Awe,Disapproval,Remorse,Contempt,Agressiveness,Optimism,Guilt,Curiosity,Despair,Unbelief,Envy,Cynicism,Pride,Hope,Delight,Sentimentality,Shame,Outrage,Pessimism,Morbidness,Dominance,Anxiety,Predominant,Trend,Veracity,Positive valence,Negative valence,Jvalence,Jarousal,Jdominance,Evalence,Earousal,Dvalence,Darousal,Intensity,eng_blinks,eng_frownt,FOCUS,Stress,Variant2,Stress_intens,Cognitive effort,Frustration,Interest,Rejection,Commitment,Confusion,Comprehension,Performance,Confidence 1,Confidence 2,PerformancePolit,Variant
0,Test,ID1,BV01,3735,0,747000,0,747000,Undified,Nan,faces\2172658889083151442.png,,,,,28,26.305892875931807,8.154234499766936,27.166155414412252,7.175588850572996,30,26,271,158,91,18,271,165,90,57,63,334,158,500,23,0,295,23,174,-9,11,244,128,150,149,1.6908696415997866,97.32420048477152,57.55866572463265,0.0,0.0,80.0,0.0,0.0,2.0,18.0,50,0.0,0,40,81,1,0,0,0,0,40,1,40,1,0,25,0,25,1,0,40,1,25,0,0,65,Awe,Fear,100.0,11.11111111111111,88.88888888888889,0,0,0,0,0,0,0,82.0,30,12.727272727272727,90.50289726142418,0.0,50.56967074374725,50.56967074374725,44.39876952062308,40.4557365949978,76.67165893918384,1.899420547715164,48.13433178783677,27.320481291563343,65.81078086066772,46.24899282086273,68.0,100.0,49.90074884087758,59.62164276993739
0,Test,ID1,BV01,3736,0,747200,0,747200,Undified,Nan,faces\6779838209853529728.png,,,,,27,26.47640458974745,7.6586395315503975,26.305892875931807,7.175588850572996,28,27,270,160,91,18,270,168,92,47,51,334,160,500,22,0,296,24,177,-11,15,244,128,150,149,1.6245119387185307,93.74433316206371,57.70615218501403,0.0,0.0,0.0,0.0,71.0,0.0,29.0,50,0.0,0,0,0,36,36,0,0,0,0,0,36,0,36,25,0,25,0,0,0,0,60,0,0,25,Sadness,Neutral,100.0,12.345679012345679,87.65432098765432,-25,46,37,-50,-51,-84,-43,71.0,30,10.909090909090908,80.45760130176139,48.32250811898254,48.32250811898254,48.32250811898254,42.825755683287774,48.32250811898254,69.1680476162193,3.908479739647723,18.37760952324386,32.24992338733472,52.71686605175416,6.713698509230239,100.0,100.0,25.175207142432896,58.57205998656131
0,Test,ID1,BV01,3737,0,747400,0,747400,Undified,Nan,faces\510444113027464251.png,,,,,25,26.305892875931807,7.175588850572996,26.305892875931807,6.203658925317487,27,23,269,163,90,19,269,172,91,54,59,332,163,500,17,0,295,20,-177,-12,24,244,128,150,149,1.8472629804360272,86.58521813797087,46.872166581031856,71.0,0.0,0.0,0.0,0.0,0.0,29.0,50,0.0,0,0,0,0,0,36,0,0,0,0,0,0,36,25,36,25,0,0,0,36,25,0,0,25,Anger,Neutral,100.0,12.345679012345679,87.65432098765432,-42,76,31,-61,92,-44,63,71.0,30,18.181818181818183,40.25858975696685,0.0,0.0,57.95782787848095,49.570479514936665,57.95782787848095,43.05215668435779,68.74828204860664,24.51443133687156,57.001289947746514,34.30418371023857,14.3434575421133,92.9,29.0,21.05782350265367,66.61186229552021
0,Test,ID1,BV01,3738,0,747600,0,747600,Undified,Nan,faces\-4290152700491507565.png,,,,,29,26.305892875931807,7.671183818789532,26.1725046566048,7.671183818789532,29,29,268,165,91,19,268,173,138,58,42,332,165,500,26,0,319,24,-178,-10,19,234,134,179,179,1.7219997151184214,88.64536084872124,51.478150704935004,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,25,0,0,25,Neutral,Neutral,100.0,0.0,0.0,-3,5,2,13,19,-5,-10,0.0,30,10.909090909090908,64.4969915538629,0.0,0.0,48.32250811898254,42.825755683287774,0.0,57.99562079269036,7.100601689227421,11.599124158538073,6.630180506768227,79.99541767385446,20.49844696555804,100.0,100.0,36.949343118903556,22.10060168922742
0,Test,ID1,BV01,3739,0,747800,0,747800,Undified,Nan,faces\-2609684899764075885.png,,,,,24,25.495097567963924,6.681436209789369,26.305892875931807,6.0827625302982185,26,23,268,164,89,18,268,172,73,34,46,330,164,500,24,0,286,25,-178,-11,27,234,134,179,179,1.7783918254386513,88.29496021857645,49.648766349225646,24.0,0.0,0.0,3.0,0.0,0.0,73.0,50,0.0,2,0,0,0,0,12,0,0,2,0,0,0,12,25,14,25,2,0,0,12,25,2,0,25,Neutral,Neutral,100.0,0.0,0.0,0,5,-1,18,12,-6,-6,0.0,30,9.090909090909092,26.99821688321372,0.0,0.0,46.175202578273776,41.322641804791644,11.082048618785707,31.295544359687092,33.80035662335726,6.259108871937419,20.735233727339317,65.94136745409726,12.0180228353315,97.6,76.0,27.794331653953066,29.600356623357257
0,Test,ID1,BV01,3740,0,748000,0,748000,Undified,Nan,faces\-242211655880684632.png,,,,,27,25.317977802344327,7.071067811865476,26.47640458974745,7.671183818789532,27,28,265,167,91,20,265,177,145,48,33,329,167,500,41,0,322,24,-178,-11,25,234,134,179,179,1.6745786291422102,87.86353054595519,52.469038489379614,62.0,0.0,0.0,0.0,0.0,0.0,38.0,50,0.0,0,0,0,0,0,31,0,0,0,0,0,0,31,25,31,25,0,0,0,31,25,0,0,25,Anger,Neutral,100.0,13.88888888888889,86.11111111111111,-37,76,36,-54,91,-46,63,62.0,30,10.909090909090908,35.510423303684185,0.0,0.0,48.32250811898254,42.825755683287774,48.32250811898254,37.70502301756526,62.497915339263166,20.93300460351305,49.82675406721935,39.30909904798104,10.457165659189416,93.8,38.0,19.555753452634793,64.92569311704094
0,Test,ID1,BV01,3741,0,748200,0,748200,Undified,Nan,faces\1974323976227605646.png,,,,,23,26.47640458974745,6.697811566101117,27.29468812791236,6.203658925317487,25,22,262,173,91,19,262,182,103,53,51,325,173,500,32,0,301,23,-177,-11,23,214,134,179,179,1.5671027222401357,87.0976463516667,55.578772926361005,0.0,0.0,0.0,0.0,77.0,0.0,23.0,50,0.0,0,0,0,38,38,0,0,0,0,0,38,0,38,25,0,25,0,0,0,0,64,0,0,25,Sadness,Neutral,100.0,11.494252873563218,88.50574712643679,-23,45,38,-54,-55,-83,-46,77.0,30,12.727272727272727,45.01395464879853,50.56967074374725,50.56967074374725,50.56967074374725,44.39876952062308,50.56967074374725,44.82939911034589,10.997209070240295,14.201879822069179,35.61248163013308,47.692954606928126,2.026645238279282,100.0,100.0,23.07440986655189,67.37364585184949
0,Test,ID1,BV01,3742,0,748400,0,748400,Undified,Nan,faces\-8628242286700370767.png,,,,,19,26.305892875931807,5.5908910219455015,27.29468812791236,5.0990195135927845,21,18,269,176,92,16,269,184,72,31,43,333,176,500,20,0,286,23,-174,-9,19,234,134,179,179,1.424148485386742,81.78630692236935,57.42821606144492,0.0,0.0,0.0,27.0,30.0,0.0,43.0,50,0.0,14,0,0,15,15,0,0,0,14,0,15,0,15,25,14,25,14,0,0,0,40,14,0,25,Neutral,Neutral,100.0,0.0,0.0,-1,8,2,13,15,-4,-9,0.0,30,12.727272727272727,64.4969915538629,0.0,0.0,50.56967074374725,44.39876952062308,15.170901223124176,58.46752494389095,7.100601689227421,11.69350498877819,14.974176179486523,73.46741155079988,20.363622391052726,100.0,100.0,37.37012874158364,22.10060168922742
0,Test,ID1,BV01,3743,0,748600,0,748600,Undified,Nan,faces\5079918957658889944.png,,,,,28,26.305892875931807,8.06225774829855,26.305892875931807,7.175588850572996,30,27,269,169,91,19,269,177,134,62,46,333,169,500,29,0,317,22,-175,-10,27,234,134,179,179,1.7934722609868734,83.19855767980596,46.38965401897282,71.0,0.0,0.0,0.0,0.0,0.0,29.0,50,0.0,0,0,0,0,0,36,0,0,0,0,0,0,36,25,36,25,0,0,0,36,25,0,0,25,Anger,Neutral,100.0,12.345679012345679,87.65432098765432,-37,74,31,-60,87,-43,63,71.0,30,14.545454545454545,26.99821688321372,0.0,0.0,52.92133415000503,46.04493390500352,52.92133415000503,32.712231989750656,71.40035662335725,22.730446397950132,55.026840769509946,34.94975058336711,12.223033055774374,92.9,29.0,19.8568347984626,69.26393687027084
0,Test,ID1,BV01,3744,0,748800,0,748800,Undified,Nan,faces\1844026040658436300.png,,,,,27,24.515301344262525,7.280109889280517,25.495097567963924,6.802332604808639,29,26,261,172,87,23,261,184,100,46,46,322,172,1800,36,2,950,21,-175,-14,29,214,134,179,179,1.7177392053159375,82.54089895318563,48.05205510693585,0.0,0.0,0.0,0.0,10.0,0.0,90.0,50,0.0,0,0,0,5,5,0,0,0,0,0,5,0,5,25,0,25,0,0,0,0,30,0,0,25,Neutral,Neutral,100.0,0.0,0.0,-3,7,5,23,10,-7,-6,0.0,30,16.363636363636363,19.98105445916019,0.0,0.0,55.38235798307587,47.76765058815311,5.538235798307587,28.317033297858067,16.00378910816796,5.6634066595716135,12.34716642151956,72.25397019257016,11.504655343721533,100.0,100.0,31.79755499467871,31.00378910816796
0,Test,ID1,BV01,3745,0,749000,0,749000,Undified,Nan,faces\-8747423016944325160.png,,,,,27,25.317977802344327,7.175588850572996,25.709920264364875,7.175588850572996,28,27,262,172,88,21,262,183,137,51,37,324,172,500,32,0,318,24,-176,-12,23,214,134,179,179,1.6637710695608807,81.25269226308751,48.83646178829912,66.0,0.0,0.0,0.0,0.0,0.0,34.0,50,0.0,0,0,0,0,0,33,0,0,0,0,0,0,33,25,33,25,0,0,0,33,25,0,0,25,Anger,Neutral,100.0,13.157894736842104,86.8421052631579,-39,74,35,-52,97,-44,64,66.0,30,10.909090909090908,45.01395464879853,0.0,0.0,48.32250811898254,42.825755683287774,48.32250811898254,44.3574949591453,63.7972090702403,23.655498991829063,50.216542186512484,39.862515746704545,13.975625314456778,93.4,34.0,21.253624243871798,64.20773538602978
0,Test,ID1,BV01,3746,0,749200,0,749200,Undified,Nan,faces\5013911286379930355.png,,,,,30,25.179356624028344,8.06225774829855,25.495097567963924,7.175588850572996,32,28,264,169,88,19,264,177,132,57,43,326,169,2500,25,1,1316,23,-176,-10,25,214,134,179,179,1.737539467534489,82.56512580987206,47.51841748206689,71.0,0.0,0.0,0.0,0.0,0.0,29.0,50,0.0,0,0,0,0,0,36,0,0,0,0,0,0,36,25,36,25,0,0,0,36,25,0,0,25,Anger,Neutral,100.0,12.345679012345679,87.65432098765432,-39,72,27,-62,89,-45,64,71.0,30,12.727272727272727,35.510423303684185,0.0,0.0,50.56967074374725,44.39876952062308,50.56967074374725,38.17692716876585,69.69791533926318,23.25538543375317,53.222693510839946,36.73953790820463,12.968185583011923,92.9,29.0,19.976539075314882,67.56149558617675
0,Test,ID1,BV01,3747,0,749400,0,749400,Undified,Nan,faces\1454800431564011110.png,,,,,27,25.317977802344327,7.071067811865476,27.166155414412252,7.671183818789532,27,28,262,168,90,18,262,176,112,54,48,324,168,500,32,0,306,21,-177,-10,22,214,134,179,179,1.6228033575813818,85.14693182963201,52.469038489379614,27.0,0.0,0.0,0.0,3.0,0.0,71.0,50,0.0,0,0,0,2,2,14,0,0,0,0,2,0,15,25,14,25,0,0,0,14,26,0,0,25,Neutral,Neutral,100.0,0.0,0.0,-6,9,-1,16,19,-5,-8,0.0,30,16.363636363636363,50.00624703467075,0.0,0.0,55.38235798307587,47.76765058815311,14.953236655430485,49.33466810071546,31.59875059306585,9.866933620143094,22.20390533840652,66.67034253934634,17.0007012791135,97.3,73.0,30.25020021510732,24.99875059306585
0,Test,ID1,BV01,3748,0,749600,0,749600,Undified,Nan,faces\2431630364315081767.png,,,,,27,25.317977802344327,7.071067811865476,25.317977802344327,7.175588850572996,27,28,261,169,89,18,261,177,114,46,40,324,169,500,25,0,307,24,-177,-10,23,214,134,179,179,1.6147251933547349,84.72307831990055,52.469038489379614,43.0,0.0,0.0,0.0,6.0,0.0,52.0,50,0.0,0,0,0,3,3,22,0,0,0,0,3,0,24,25,22,25,0,0,0,22,28,0,0,25,Neutral,Neutral,100.0,0.0,0.0,0,2,4,12,14,-4,-7,0.0,30,10.909090909090908,45.01395464879853,0.0,0.0,48.32250811898254,42.825755683287774,20.77867849116249,44.3574949591453,45.397209070240294,8.87149899182906,29.54743589121146,60.39780078294536,15.52915381808086,95.7,57.0,26.653624243871796,25.997209070240295
0,Test,ID1,BV01,3749,0,749800,0,749800,Undified,Nan,faces\1206533901079081063.png,,,,,25,26.1725046566048,6.697811566101117,27.29468812791236,7.071067811865476,25,25,261,169,92,17,261,177,170,46,27,325,169,500,29,0,335,23,-177,-9,20,214,134,179,179,1.5916097123698594,86.88498144098322,54.589376255824725,0.0,0.0,0.0,0.0,77.0,0.0,23.0,50,0.0,0,0,0,38,38,0,0,0,0,0,38,0,38,25,0,25,0,0,0,0,64,0,0,25,Sadness,Neutral,100.0,11.494252873563218,88.50574712643679,-26,50,47,-52,-53,-81,-44,77.0,30,12.727272727272727,60.11875347222429,50.56967074374725,50.56967074374725,50.56967074374725,44.39876952062308,50.56967074374725,55.40275828674392,7.976249305555142,16.932551657348785,34.70619370072754,49.67532086809236,5.668221658495214,100.0,100.0,25.360413743011588,64.35268608716434
0,Test,ID1,BV01,3750,0,750000,0,750000,Undified,Nan,faces\-2020628331826398419.png,,,,,29,26.1725046566048,8.06225774829855,27.29468812791236,7.671183818789532,30,28,264,168,91,18,264,175,120,52,43,327,168,500,29,0,310,23,-178,-9,20,214,134,179,179,1.6298475631408835,87.13208364316786,53.460265618494645,71.0,0.0,0.0,0.0,0.0,0.0,29.0,50,0.0,0,0,0,0,0,36,0,0,0,0,0,0,36,25,36,25,0,0,0,36,25,0,0,25,Anger,Neutral,80.0,12.345679012345679,87.65432098765432,-39,81,35,-58,93,-46,65,71.0,30,12.727272727272727,60.11875347222429,0.0,0.0,50.56967074374725,44.39876952062308,50.56967074374725,55.40275828674392,64.77624930555514,26.416551657348787,51.74619370072754,39.54332086809236,17.155021658495215,92.9,29.0,22.21041374301159,62.639829552468726
0,Test,ID1,BV01,3751,0,750200,0,750200,Undified,Nan,faces\-5870769544191652772.png,,,,,27,25.179356624028344,7.566662780082012,27.166155414412252,6.535533905932738,30,24,265,169,92,17,265,175,148,52,35,329,169,500,27,0,324,23,-177,-9,21,234,134,179,179,1.712274353973252,84.52810183601666,49.36598018878993,65.0,0.0,0.0,0.0,0.0,0.0,35.0,50,0.0,0,0,0,0,0,32,0,0,0,0,0,0,32,25,32,25,0,0,0,32,25,0,0,25,Anger,Neutral,100.0,13.333333333333334,86.66666666666667,-47,78,29,-62,97,-44,62,65.0,30,12.727272727272727,55.03961080030571,0.0,0.0,50.56967074374725,44.39876952062308,50.56967074374725,51.84735841640092,60.99207783993886,24.929471683280184,50.61094226104265,40.29598203280597,15.641437807380827,93.5,35.0,22.377103762460138,61.90874450660553
0,Test,ID1,BV01,3752,0,750400,0,750400,Undified,Nan,faces\-3263500731600121434.png,,,,,25,26.1725046566048,7.071067811865476,27.29468812791236,6.576915171081848,27,24,265,167,92,17,265,174,119,50,42,329,167,500,17,0,309,22,-178,-8,18,234,134,179,179,1.6432457224085502,85.84287972802403,52.23983154643591,67.0,0.0,0.0,0.0,0.0,0.0,33.0,50,0.0,0,0,0,0,0,34,0,0,0,0,0,0,34,25,34,25,0,0,0,34,25,0,0,25,Anger,Neutral,100.0,12.987012987012985,87.01298701298701,-45,81,35,-52,94,-43,63,67.0,30,14.545454545454545,69.10134178531257,0.0,0.0,52.92133415000503,46.04493390500352,52.92133415000503,62.18441942121985,59.77973164293749,27.712883884243972,51.54065327538402,40.68591932181478,19.16469678748644,93.3,33.0,24.27766291318298,59.68297839618424
