Problem,NameTest,User,Module,Image,Timestamp,TimeBlock,TimeVideo,TimeDetection,URL_Media,Codigo_Media,URL,XEyeTracking,YEyeTracking,Distance,Velocity,Blinks,B_left_horizontal,B_left_vertical,B_right_horizontal,B_right_vertical,PLeftEAR,PRightEAR,XFrame,YFrame,WFrame,HFrame,XEyeLeft,YEyeLeft,GazeRatioLeft,LWLeft,RWLeft,XEyeRight,YEyeRight,GazeRatioRight,LWRight,RWRight,GazeRatioAvg,FrownT,Pitch,Roll,Yaw,XPose,YPose,WidthPose,HeightPose,MouthRatio,VMouth,HMouth,Anger,Disgust,Fear,Joy,Sadness,Surprise,Neutral,Anticipation,Trust,Love,Submission,Awe,Disapproval,Remorse,Contempt,Agressiveness,Optimism,Guilt,Curiosity,Despair,Unbelief,Envy,Cynicism,Pride,Hope,Delight,Sentimentality,Shame,Outrage,Pessimism,Morbidness,Dominance,Anxiety,Predominant,Trend,Veracity,Positive valence,Negative valence,Jvalence,Jarousal,Jdominance,Evalence,Earousal,Dvalence,Darousal,Intensity,eng_blinks,eng_frownt,FOCUS,Stress,Variant2,Stress_intens,Cognitive effort,Frustration,Interest,Rejection,Commitment,Confusion,Comprehension,Performance,Confidence 1,Confidence 2,PerformancePolit,Variant
0,Test,ID1,BV01,1,0,200,0,200,Undified,Nan,faces\-9190729480240501520.png,,,,,25,29.068883707497267,7.071067811865476,29.017236257093817,8.031128874149275,24,27,287,132,98,9,287,132,120,18,15,355,132,100,0,2,110,23,-177,1,-7,261,95,149,149,1.4220776465136336,84.09518416651456,59.13543776789008,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0,0,0,0,0,50,0,0,0,0,0,0,50,25,50,25,0,0,0,50,25,0,0,25,Anger,Neutral,80.0,9.090909090909092,90.9090909090909,-42,73,29,-60,88,-45,65,100.0,30.0,20.0,95.25297182181426,0.0,0.0,47.86229725112321,42.503608075786246,47.86229725112321,79.42816269800585,80.94940563563715,37.88563253960117,55.10908517880891,39.35554812675346,30.792595487176808,90.0,0.0,26.164224404700875,63.676678362909875
0,Test,ID1,BV01,2,0,400,0,400,Undified,Nan,faces\-7990294629425983178.png,,,,,26,29.068883707497267,7.535533905932738,28.071337695236398,8.06225774829855,25,28,287,131,98,9,287,131,94,17,18,356,131,100,0,7,97,23,-177,1,-6,261,95,149,149,1.463662424299979,85.09406559801924,58.137767414994535,55.0,0.0,0.0,0.0,0.0,0.0,45.0,50,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,25,28,25,0,0,0,28,25,0,0,25,Anger,Neutral,80.0,15.384615384615385,84.61538461538461,-39,77,32,-56,98,-45,64,55.0,30.0,20.0,96.08455793760838,0.0,0.0,47.86229725112321,42.503608075786246,47.86229725112321,80.01027297906174,44.78308841247832,28.10205459581235,44.259190011861264,48.09367528841717,20.561935773607154,94.5,45.0,26.251540946859258,50.686934566324474
0,Test,ID1,BV01,3,0,600,0,600,Undified,Nan,faces\910007518318920599.png,,,,,13,26.0,3.5615528128088303,24.020824298928627,3.5,13,14,294,138,87,5,294,138,500,17,0,356,138,100,0,0,300,22,176,2,-12,261,95,149,149,1.5690445511669475,94.26027795418386,60.07495318350236,55.0,0.0,0.0,0.0,0.0,0.0,45.0,50,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,25,28,25,0,0,0,28,25,0,0,25,Anger,Neutral,80.0,15.384615384615385,84.61538461538461,-37,77,34,-53,98,-42,64,55.0,30.0,40.0,88.3563903558904,0.0,0.0,50.44883526787211,44.314184687510476,50.44883526787211,75.1437286553764,46.32872192882192,27.78874573107528,46.14547597597624,46.39799208475665,20.375731372319766,94.5,45.0,26.57155929830646,52.232568082668074
0,Test,ID1,BV01,4,0,800,0,800,Undified,Nan,faces\5549230441733735381.png,,,,,25,29.017236257093817,6.5,27.07397274136177,8.0,22,29,288,130,97,9,288,131,500,17,0,357,130,100,0,0,300,23,-179,0,-14,261,95,149,149,1.5780737089256434,90.00555538409837,57.0350769263968,55.0,0.0,0.0,0.0,0.0,0.0,45.0,50,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,25,28,25,0,0,0,28,25,0,0,25,Anger,Neutral,100.0,15.384615384615385,84.61538461538461,-39,73,27,-50,93,-43,65,55.0,30.0,0.0,83.22837744143138,0.0,0.0,47.86229725112321,42.503608075786246,47.86229725112321,71.01094663173784,47.35432451171373,26.74218932634757,45.03056084163189,46.77664598986828,18.98040125692129,94.5,45.0,25.601641994760676,53.25817066555988
0,Test,ID1,BV01,5,0,1000,0,1000,Undified,Nan,faces\1701603492331781140.png,,,,,27,29.068883707497267,7.566662780082012,27.018512172212592,8.06225774829855,26,29,288,130,97,9,288,130,500,22,0,357,130,100,0,0,300,24,-179,1,-13,261,95,149,149,1.5581378938576236,92.04890004774636,59.07622195096772,55.0,0.0,0.0,0.0,0.0,0.0,45.0,50,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,25,28,25,0,0,0,28,25,0,0,25,Anger,Neutral,100.0,15.384615384615385,84.61538461538461,-43,80,27,-58,90,-45,62,55.0,30.0,0.0,85.82235123333135,0.0,0.0,45.40837238345027,40.78586066841518,45.40837238345027,72.31140406385649,46.83552975333373,26.5622808127713,43.52526373689777,47.91092941686743,18.618943957650863,94.5,45.0,25.096710609578473,52.739375907179884
0,Test,ID1,BV01,6,0,1200,0,1200,Undified,Nan,faces\4160410482532904326.png,,,,,27,29.068883707497267,8.031128874149275,26.019223662515373,7.531128874149275,27,28,295,133,95,10,295,134,500,42,0,363,133,100,0,0,300,22,-178,0,-21,261,95,149,149,1.5484980315925991,88.27797007181351,57.00877125495689,55.0,0.0,0.0,0.0,0.0,0.0,45.0,50,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,25,28,25,0,0,0,28,25,0,0,25,Anger,Neutral,100.0,15.384615384615385,84.61538461538461,-45,78,27,-54,94,-46,64,55.0,30.0,40.0,55.01398981388843,0.0,0.0,50.44883526787211,44.314184687510476,50.44883526787211,51.80404827597504,52.997202037222316,22.240809655195008,48.14602000849636,42.06358882080042,12.507370951073803,94.5,45.0,21.670607241396258,58.90104819106847
0,Test,ID1,BV01,7,0,1400,0,1400,Undified,Nan,faces\-8652595952857323938.png,,,,,18,29.154759474226502,5.5908910219455015,27.018512172212592,5.0,19,18,302,138,94,9,302,138,500,63,0,368,141,100,0,0,300,20,-178,1,-18,277,95,150,149,1.3426281169011105,87.28115489611719,65.00769185258002,0.0,0.0,3.0,58.0,0.0,0.0,38.0,50,0.0,29,2,3,0,0,0,0,0,30,0,2,0,0,25,29,25,29,0,2,0,25,29,0,26,Joy,Neutral,100.0,95.08196721311475,4.918032786885246,92,14,85,89,25,79,4,61.0,30.0,40.0,68.88730486503205,0.0,0.0,56.0488043568919,48.234163049824325,1.6814641307067568,62.69136232046973,6.222539026993591,56.21427246409395,7.2915669799867935,88.33588264805755,71.35642884492319,98.8,100.0,78.95370434807046,37.7020472237149
0,Test,ID1,BV01,11,0,2200,0,2200,Undified,Nan,faces\5354746255896745181.png,,,,,29,30.01666203960727,8.5,30.066592756745816,9.055385138137416,28,30,283,134,103,11,283,135,325,26,8,355,134,100,0,4,212,21,-176,0,17,234,94,179,179,1.4607120645338452,95.0473566176356,65.06919393998976,0.0,0.0,3.0,68.0,0.0,0.0,29.0,50,0.0,34,2,3,0,0,0,0,0,36,0,2,0,0,25,34,25,34,0,2,0,25,34,0,26,Joy,Neutral,100.0,95.77464788732394,4.225352112676056,99,15,83,87,22,78,8,71.0,30.0,30.0,73.27327600790984,0.0,0.0,53.17515301305708,46.22260710913995,1.5952545903917124,65.15807533827888,5.345344798418032,63.58361506765578,6.980993464240852,88.7310127624352,74.11262011081324,98.8,100.0,80.97371130074184,39.15168282658705
0,Test,ID1,BV01,12,0,2400,0,2400,Undified,Nan,faces\-7413203787305415934.png,,,,,29,31.06444913401813,9.027692569068707,31.144823004794873,9.552630379629154,29,30,285,134,104,11,285,135,414,29,7,357,134,100,0,3,257,23,-176,0,10,261,95,149,149,1.3735805429304735,88.00568163476721,64.07027391856539,0.0,0.0,0.0,71.0,0.0,0.0,29.0,50,0.0,36,0,0,0,0,0,0,0,36,0,0,0,0,25,36,25,36,0,0,0,25,36,0,25,Joy,Neutral,100.0,100.0,0.0,97,14,85,94,24,78,5,71.0,30.0,10.0,91.70251523267711,0.0,0.0,47.86229725112321,42.503608075786246,0.0,76.94284308560985,1.6594969534645772,65.94056861712197,4.997849086039373,91.49600503972948,77.33531127537542,100.0,100.0,83.04142646284149,34.409496953464576
0,Test,ID1,BV01,13,0,2600,0,2600,Undified,Nan,faces\6818732134197080140.png,,,,,28,29.017236257093817,8.0,30.066592756745816,9.055385138137416,27,30,289,133,101,10,289,134,164,23,14,359,133,100,0,4,132,23,-177,0,12,261,95,149,149,1.4120762106795717,89.00561780022652,63.0317380372777,50.0,0.0,1.0,0.0,0.0,0.0,50.0,50,0.0,0,0,1,0,0,25,0,0,0,0,0,0,25,25,25,25,0,0,0,25,25,0,0,26,Neutral,Neutral,100.0,0.0,0.0,0,9,8,23,17,-6,-8,0.0,30.0,10.0,88.04403301853132,0.0,0.0,47.86229725112321,42.503608075786246,23.931148625561605,74.3819055357078,42.39119339629374,14.876381107141562,30.379489762947003,62.534598743213174,22.44893625824827,94.6,50.0,28.95728583035617,17.391193396293737
0,Test,ID1,BV01,14,0,2800,0,2800,Undified,Nan,faces\-418678053151020182.png,,,,,29,29.068883707497267,8.031128874149275,29.154759474226502,9.055385138137416,27,31,289,134,99,10,289,135,466,28,6,358,134,100,0,11,283,23,-178,0,7,261,95,149,149,1.4305995952397852,83.02409288875127,58.034472514187634,55.0,0.0,0.0,0.0,0.0,0.0,45.0,50,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,25,28,25,0,0,0,28,25,0,0,25,Anger,Neutral,100.0,15.384615384615385,84.61538461538461,-44,80,36,-58,88,-44,63,55.0,30.0,10.0,95.21913057972559,0.0,0.0,47.86229725112321,42.503608075786246,47.86229725112321,79.40447382854379,44.956173884054884,28.20089476570876,44.311115653334234,48.091554860186996,20.810273943154645,94.5,45.0,26.510671074281568,50.86002003790104
0,Test,ID1,BV01,15,0,3000,0,3000,Undified,Nan,faces\1539402798873325214.png,,,,,17,27.0,4.5,26.0,5.0,16,19,294,141,95,6,294,141,500,35,0,362,141,100,0,0,300,24,179,0,-1,261,112,149,149,1.5,87.05170877128145,58.034472514187634,0.0,0.0,0.0,0.0,33.0,0.0,67.0,50,0.0,0,0,0,16,16,0,0,0,0,0,16,0,16,25,0,25,0,0,0,0,42,0,0,25,Neutral,Neutral,100.0,0.0,0.0,-4,10,1,11,17,-7,-8,0.0,30.0,0.0,98.34398171348894,0.0,0.0,45.40837238345027,40.78586066841518,14.98476288653859,81.07654539996682,0.33120365730221124,16.215309079993364,12.840980684786889,77.13486999216718,25.182623349208423,100.0,100.0,39.71148180999502,15.331203657302211
0,Test,ID1,BV01,22,0,4400,0,4400,Undified,Nan,faces\9034425534206669490.png,,,,,14,27.166155414412252,4.061552812808832,29.154759474226502,4.123105625617661,14,14,289,140,95,14,289,140,1350,54,4,354,148,100,0,0,725,24,-178,5,17,261,112,149,149,1.4075122414329129,85.0235261559999,60.40695324215582,0.0,0.0,0.0,69.0,0.0,0.0,31.0,50,0.0,34,0,0,0,0,0,0,0,34,0,0,0,0,25,34,25,34,0,0,0,25,34,0,25,Joy,Neutral,100.0,100.0,0.0,94,21,75,93,26,79,7,69.0,30.0,0.0,73.27327600790984,0.0,0.0,45.40837238345027,40.78586066841518,0.0,63.527051406061446,5.345344798418032,62.10941028121229,6.1036034395254095,89.36982238898582,73.66874509041394,100.0,100.0,80.97905771090922,37.59534479841803
0,Test,ID1,BV01,25,0,5000,0,5000,Undified,Nan,faces\3098409501822402125.png,,,,,17,27.07397274136177,5.049509756796391,29.068883707497267,5.0990195135927845,18,17,285,149,95,13,285,149,1150,46,4,350,155,100,0,0,625,24,-176,4,22,261,112,149,149,1.3764681131238183,83.0,60.29925372672534,0.0,0.0,0.0,71.0,0.0,0.0,29.0,50,0.0,36,0,0,0,0,0,0,0,36,0,0,0,0,25,36,25,36,0,0,0,25,36,0,25,Joy,Neutral,100.0,100.0,0.0,93,21,84,99,25,78,5,71.0,30.0,0.0,50.00624703467075,0.0,0.0,45.40837238345027,40.78586066841518,0.0,47.240131124794075,9.99875059306585,60.000026224958816,7.499625177919755,86.52431297014361,69.41246407821288,100.0,100.0,78.5860196687191,42.74875059306585
0,Test,ID1,BV01,26,0,5200,0,5200,Undified,Nan,faces\7354260317050126252.png,,,,,18,27.07397274136177,5.049509756796391,29.068883707497267,5.541381265149108,18,19,286,155,95,11,286,155,500,27,0,351,159,100,0,0,300,19,-175,3,21,261,112,149,149,1.3379058318527166,82.00609733428362,61.29437168288782,0.0,0.0,0.0,71.0,0.0,0.0,29.0,50,0.0,36,0,0,0,0,0,0,0,36,0,0,0,0,25,36,25,36,0,0,0,25,36,0,25,Joy,Neutral,100.0,100.0,0.0,99,13,85,95,16,77,5,71.0,30.0,40.0,55.03961080030571,0.0,0.0,59.07775139012317,50.354425973086215,0.0,53.63405535213986,8.992077839938858,60.99481107042797,7.197623351981657,87.30530685362866,70.68904452339783,100.0,100.0,79.19510830282098,41.74207783993886
0,Test,ID1,BV01,27,0,5400,0,5400,Undified,Nan,faces\-2410402046950242888.png,,,,,12,26.019223662515373,3.0,29.068883707497267,4.061552812808832,11,13,287,160,94,9,287,160,500,3,0,351,163,100,0,0,300,17,-174,4,20,234,114,179,179,1.321740449783499,80.00624975587844,60.53098380168623,0.0,0.0,0.0,0.0,59.0,0.0,41.0,50,0.0,0,0,0,30,30,0,0,0,0,0,30,0,30,25,0,25,0,0,0,0,54,0,0,25,Sadness,Neutral,100.0,14.492753623188406,85.5072463768116,-20,52,39,-53,-50,-82,-45,59.0,30.0,40.0,60.11875347222429,65.63555554708402,65.63555554708402,65.63555554708402,54.944888882958814,65.63555554708402,58.56659409544464,7.976249305555142,15.96131881908893,42.99243034256276,43.262715135494254,0.9179200374105818,100.0,100.0,21.8849891143167,59.10306089975804
0,Test,ID1,BV01,28,0,5600,0,5600,Undified,Nan,faces\-8593215067436639990.png,,,,,12,28.16025568065745,3.5,29.068883707497267,4.0,12,13,284,156,97,11,284,156,1400,42,3,351,161,100,0,0,750,19,-172,4,20,234,114,179,179,1.3192112425185238,81.0,61.40032573203501,0.0,0.0,0.0,6.0,0.0,0.0,94.0,50,0.0,3,0,0,0,0,0,0,0,3,0,0,0,0,25,3,25,3,0,0,0,25,3,0,25,Neutral,Neutral,100.0,0.0,0.0,0,2,2,18,12,-5,-9,0.0,36.470588235294116,28.571428571428573,60.11875347222429,0.0,0.0,59.07775139012317,52.29560244367445,0.0,57.77180816365933,7.976249305555142,11.554361632731867,5.922286556372425,80.53935157126799,20.496887198041634,100.0,100.0,36.9157712245489,19.740955187908085
0,Test,ID1,BV01,29,0,5800,0,5800,Undified,Nan,faces\4527877250331564236.png,,,,,24,28.071337695236398,6.541381265149108,28.071337695236398,7.071067811865476,23,25,295,147,97,9,295,148,500,22,0,363,147,100,0,0,300,22,-176,0,13,261,112,149,149,1.3493534440542745,81.00617260431454,60.03332407921454,53.0,0.0,0.0,0.0,0.0,1.0,47.0,50,0.0,0,0,0,0,0,26,0,0,0,0,0,0,26,25,26,25,0,0,0,27,25,0,0,25,Anger,Neutral,100.0,15.873015873015872,84.12698412698413,-41,82,31,-57,93,-46,64,54.0,37.77777777777778,20.0,85.82281004165156,0.0,0.0,50.44883526787211,46.64751802084381,50.44883526787211,74.07022243540924,45.23543799166969,26.47804448708185,44.650824128163904,47.0863629410098,18.326191902953283,94.7,47.0,25.210533365311388,48.478295134526824
0,Test,ID1,BV01,37,0,7400,0,7400,Undified,Nan,faces\-7538649412023396879.png,,,,,26,27.0,7.0,27.166155414412252,7.531128874149275,25,27,292,129,92,11,292,132,500,17,0,356,129,100,0,0,300,22,-178,-2,8,261,95,149,149,1.4738750599381525,84.02380615040002,57.00877125495689,50.0,0.0,0.0,0.0,0.0,0.0,49.0,50,0.0,0,0,0,0,0,25,0,0,0,0,0,0,25,25,25,25,0,0,0,25,25,0,0,25,Anger,Neutral,100.0,16.666666666666664,83.33333333333334,-39,80,30,-53,87,-43,63,50.0,38.94736842105263,20.0,94.27924112278824,0.0,0.0,50.44883526787211,46.998395213826264,50.44883526787211,80.09498735009964,41.14415177544235,27.41899747001993,43.247999666804475,49.11109900156639,20.23485673768155,95.0,50.0,26.96424810251495,45.003800898249374
0,Test,ID1,BV01,38,0,7600,0,7600,Undified,Nan,faces\-2848895584772949074.png,,,,,28,26.0,7.5,26.0768096208106,7.566662780082012,28,29,293,130,91,12,293,133,466,14,3,357,130,100,0,0,283,21,-178,-3,14,261,95,149,149,1.511681491088554,89.20201791439474,59.00847396772772,0.0,0.0,0.0,0.0,72.0,0.0,28.0,50,0.0,0,0,0,36,36,0,0,0,0,0,36,0,36,25,0,25,0,0,0,0,61,0,0,25,Sadness,Neutral,100.0,12.195121951219512,87.8048780487805,-22,45,43,-56,-57,-83,-46,72.0,40.0,17.142857142857142,83.3108930788597,53.17515301305708,53.17515301305708,53.17515301305708,49.22260710913995,53.17515301305708,73.08440728794378,3.337821384228059,19.512881457588755,33.24768057244981,52.410296270834536,8.312131449069394,100.0,100.0,26.312661093191565,53.28904089642318
0,Test,ID1,BV01,39,0,7800,0,7800,Undified,Nan,faces\-4933878127205144393.png,,,,,28,26.019223662515373,7.531128874149275,27.29468812791236,8.154234499766936,28,29,296,126,91,12,296,129,500,13,0,359,126,100,0,0,300,20,-177,-2,13,261,95,149,149,1.4679771648091122,88.09086218218096,60.00833275470999,0.0,0.0,1.0,49.0,0.0,0.0,49.0,50,0.0,24,0,1,0,0,0,0,0,25,0,0,0,0,25,24,25,24,0,0,0,25,24,0,26,Anticipation,Joy,100.0,98.0,2.0,0,0,0,0,0,0,0,50.0,40.952380952380956,22.857142857142858,85.82281004165156,0.0,0.0,56.0488043568919,51.51987733553861,0.560488043568919,75.53193022981768,2.8354379916696875,35.10638604596353,4.016042678606668,84.34035888009645,39.817018445464065,99.6,100.0,51.22978953447265,25.35924751547921
0,Test,ID1,BV01,59,0,11800,0,11800,Undified,Nan,faces\8675228473406858925.png,,,,,16,21.095023109728988,3.64269164289302,29.27456233660889,4.549509756796391,17,15,275,160,87,12,275,160,500,6,0,332,166,100,0,0,300,18,-173,6,33,234,94,179,179,1.3509469777606204,79.51100552753688,58.855755878248644,0.0,0.0,0.0,0.0,19.0,0.0,81.0,50,0.0,0,0,0,10,10,0,0,0,0,0,10,0,10,25,0,25,0,0,0,0,34,0,0,25,Neutral,Neutral,100.0,0.0,0.0,-2,2,9,20,9,-5,-7,0.0,41.81818181818182,34.285714285714285,9.895899712868937,0.0,0.0,62.27038648477501,56.134725084797054,11.831373432107252,23.76754732444737,18.020820057426214,4.753509464889475,14.640774132159581,70.16413542671708,10.958300373783551,100.0,100.0,31.815132098667107,27.111729148335304
0,Test,ID1,BV01,61,0,12200,0,12200,Undified,Nan,faces\-6114072999280413002.png,,,,,21,21.213203435596427,5.0990195135927845,28.071337695236398,5.5,24,19,276,152,87,13,276,152,333,10,3,334,158,100,0,0,216,20,-165,9,35,234,94,179,179,1.2762442982244364,72.83543093852056,57.0701322935211,0.0,0.0,0.0,65.0,0.0,0.0,35.0,50,0.0,32,0,0,0,0,0,0,0,32,0,0,0,0,25,32,25,32,0,0,0,25,32,0,25,Joy,Neutral,100.0,100.0,0.0,96,18,80,94,26,76,4,65.0,42.608695652173914,22.857142857142858,6.694887382634437,0.0,0.0,56.0488043568919,52.0167717454765,0.0,20.291452691487052,18.661022523473115,49.81829053829742,8.207002409215846,83.06354334177603,60.029217507049374,100.0,100.0,72.64371790372306,43.606674697386154
0,Test,ID1,BV01,67,0,13400,0,13400,Undified,Nan,faces\-42771041893345246.png,,,,,25,27.018512172212592,7.0,29.154759474226502,7.5,25,25,288,146,94,12,288,149,500,43,0,352,146,100,0,4,300,23,-177,0,26,261,112,149,149,1.4836246600740013,83.2946576918352,56.142675390472796,14.0,0.0,5.0,0.0,0.0,0.0,80.0,50,0.0,0,2,5,0,0,7,0,0,2,0,2,0,7,25,7,25,0,0,2,7,25,0,0,28,Neutral,Neutral,100.0,0.0,0.0,-2,9,-1,23,21,-7,-8,0.0,43.333333333333336,5.714285714285714,31.232035321925014,0.0,0.0,47.86229725112321,46.503608075786246,6.700721615157249,35.81350714808338,24.953592935615,7.162701429616677,13.671474769020985,71.94417089959154,13.347793876979999,96.6,86.0,29.622026072212506,22.086926268948332
0,Test,ID1,BV01,68,0,13600,0,13600,Undified,Nan,faces\2981762034044971575.png,,,,,22,28.0,6.041381265149108,28.16025568065745,6.576915171081848,21,23,291,139,95,13,291,144,500,40,0,357,139,100,0,0,300,22,-178,-3,19,261,112,149,149,1.4089625802929615,87.36704184073076,62.008063991709975,13.0,0.0,3.0,0.0,11.0,0.0,72.0,50,0.0,0,2,3,6,6,6,0,0,2,0,7,0,12,25,6,25,0,0,2,6,30,0,0,26,Neutral,Neutral,100.0,0.0,0.0,-2,3,0,12,15,-6,-7,0.0,44.0,11.428571428571429,64.4969915538629,0.0,0.0,50.44883526787211,48.51418468751048,6.558348584823375,59.702149493957165,17.500601689227423,11.940429898791434,11.257272228421083,76.36439716665885,20.161977090155176,97.5,87.0,33.95532242409358,15.100601689227421
0,Test,ID1,BV01,70,0,14000,0,14000,Undified,Nan,faces\5859593675293363667.png,,,,,19,26.1725046566048,5.0,28.16025568065745,5.541381265149108,19,19,296,138,94,12,296,143,500,22,0,361,138,100,0,0,300,21,177,-4,21,254,94,179,179,1.4485291767232855,91.26883367283709,63.00793600809346,0.0,0.0,0.0,58.0,0.0,0.0,42.0,50,0.0,29,0,0,0,0,0,0,0,29,0,0,0,0,25,29,25,29,0,0,0,25,29,0,25,Joy,Neutral,100.0,100.0,0.0,89,22,85,88,26,80,6,58.0,44.61538461538461,17.142857142857142,54.69923187138037,0.0,0.0,53.17515301305708,50.60722249375533,0.0,53.47162905809285,9.060153625723926,52.454325811618574,5.025738395409485,89.3265721894817,68.80056448347138,100.0,100.0,77.62074435871392,31.25246131803162
0,Test,ID1,BV01,71,0,14200,0,14200,Undified,Nan,faces\3784353308833146179.png,,,,,22,27.018512172212592,6.0,27.166155414412252,6.0827625302982185,22,22,297,137,93,13,297,142,500,34,0,362,137,100,0,0,300,20,179,-4,17,254,94,179,179,1.423097993887947,88.27797007181351,62.03224967708329,0.0,0.0,0.0,17.0,26.0,0.0,57.0,50,0.0,8,0,0,13,13,0,0,0,8,0,13,0,13,25,8,25,8,0,0,0,38,8,0,25,Neutral,Neutral,100.0,0.0,0.0,-5,8,0,23,13,-7,-9,0.0,45.185185185185176,22.857142857142858,73.18138246970673,0.0,0.0,56.0488043568919,52.789718605379875,14.572689132791893,67.06388331040867,5.363723506058654,13.412776662081734,11.846318297075362,76.52933369338058,21.618904196940225,100.0,100.0,37.6095824965613,12.771130913466067
0,Test,ID1,BV01,72,0,14400,0,14400,Undified,Nan,faces\-29411156754927410.png,,,,,16,26.0768096208106,4.611062569605222,27.018512172212592,4.561552812808832,17,16,297,141,91,8,297,143,500,26,0,360,141,100,0,0,300,20,177,-3,19,254,94,179,179,1.4856723132044367,89.14033879226619,60.0,0.0,0.0,0.0,0.0,50.0,0.0,49.0,50,0.0,0,0,0,25,25,0,0,0,0,0,25,0,25,25,0,25,0,0,0,0,50,0,0,25,Sadness,Neutral,100.0,16.666666666666664,83.33333333333334,-28,50,43,-50,-51,-83,-44,50.0,45.71428571428571,22.857142857142858,65.0599776048236,56.0488043568919,0.0,56.0488043568919,52.94844876411004,56.0488043568919,61.42651895260953,6.98800447903528,15.685303790521907,35.06610088285827,49.78977118897433,-0.3643931429501883,100.0,100.0,20.163977842891434,47.464194955225764
0,Test,ID1,BV01,73,0,14600,0,14600,Undified,Nan,faces\9080295866787928543.png,,,,,18,27.07397274136177,5.0,27.07397274136177,5.049509756796391,18,18,296,141,93,11,296,145,500,11,0,361,141,100,0,0,300,20,178,-4,19,254,94,179,179,1.4718865224535802,91.26883367283709,62.008063991709975,0.0,0.0,0.0,71.0,0.0,0.0,29.0,50,0.0,36,0,0,0,0,0,0,0,36,0,0,0,0,25,36,25,36,0,0,0,25,36,0,25,Joy,Neutral,80.0,100.0,0.0,97,17,84,91,15,79,5,71.0,46.206896551724135,22.857142857142858,65.0599776048236,0.0,0.0,56.0488043568919,53.09623201534156,0.0,61.470853927978986,6.98800447903528,63.1301707855958,4.165366860951963,90.71479190403635,73.78919267239839,100.0,100.0,81.07062808919684,31.63455620317321
0,Test,ID1,BV01,74,0,14800,0,14800,Undified,Nan,faces\-9092623731481727875.png,,,,,17,27.166155414412252,5.0990195135927845,28.071337695236398,5.049509756796391,18,17,297,141,95,11,297,145,500,21,0,363,141,100,0,0,300,20,179,-2,15,254,94,179,179,1.4441124947898518,88.09086218218096,61.0,0.0,0.0,1.0,66.0,0.0,0.0,32.0,50,0.0,33,0,1,0,0,0,0,0,34,0,0,0,0,25,33,25,33,0,0,0,25,33,0,26,Joy,Neutral,80.0,98.50746268656717,1.4925373134328357,98,14,82,95,17,79,7,67.0,46.666666666666664,22.857142857142858,80.45760130176139,0.0,0.0,56.0488043568919,53.234163049824325,0.560488043568919,72.29056982618026,3.908479739647723,62.43011396523606,3.480812345857223,92.34440710593228,75.65708316713831,99.6,100.0,81.79358547392704,27.6982807346726
0,Test,ID1,BV01,75,0,15000,0,15000,Undified,Nan,faces\296167955225593205.png,,,,,25,28.0178514522438,7.035533905932738,28.071337695236398,7.566662780082012,25,26,295,139,97,13,295,143,500,20,0,363,139,100,0,11,300,22,-179,-2,17,254,94,179,179,1.4623281625310611,89.20201791439474,61.0,0.0,0.0,0.0,61.0,0.0,0.0,39.0,50,0.0,30,0,0,0,0,0,0,0,30,0,0,0,0,25,30,25,30,0,0,0,25,30,0,25,Joy,Neutral,75.0,100.0,0.0,97,19,80,94,22,80,6,61.0,47.09677419354838,11.428571428571429,73.27327600790984,0.0,0.0,50.44883526787211,49.44321694557499,0.0,66.12425828920938,5.345344798418032,57.144851657841876,3.539087310493153,91.7811559805264,72.95918017035498,100.0,100.0,80.11863874338141,27.046957701643844
0,Test,ID1,BV01,76,0,15200,0,15200,Undified,Nan,faces\3928038325064494969.png,,,,,25,28.0,7.0,29.154759474226502,7.566662780082012,25,25,293,137,97,12,293,141,500,27,0,360,137,100,0,2,300,21,-179,-3,21,254,94,179,179,1.473402766659262,91.35097153287424,62.0,0.0,0.0,0.0,71.0,0.0,0.0,29.0,50,0.0,36,0,0,0,0,0,0,0,36,0,0,0,0,25,36,25,36,0,0,0,25,36,0,25,Joy,Neutral,75.0,100.0,0.0,93,19,76,87,16,79,5,71.0,47.5,17.142857142857142,55.03961080030571,0.0,0.0,53.17515301305708,51.47260710913995,0.0,53.96950969295598,8.992077839938858,61.6299019385912,4.572623351981657,89.63885228771028,71.80626265201003,100.0,100.0,79.9454264539434,32.99207783993886
